type,location,moonCycle,origin,artist,attributes__category,description,prefix,no,no (new),name,moonPhase,image,attributes__gender,attributes__explore,attributes__research,attributes__community,attributes__trait1,attributes__trait2,attributes__trait3,attributes__trait4,attributes__trait5,attributes__trait6
Character,Moon,1,Comet,GIN,Moon Duo,"Good luck catching up with this duo. With great intelligence and conviction, this octa-baby team is always focused on what’s to come, while keeping strong ties to the present.",CDCO,5,,COMI x Ova,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmfMEENL2ZHrQnsps7UrBQvyCojRW4Ak5wuncXGz62P3aG,Female Female,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Good luck catching up with this duo. With great intelligence and conviction, this octa-baby team is always focused on what’s to come, while keeping strong ties to the present.",CDCO,6,,COMI x Ova,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmQjwgHBqngj4LX8ztTZPH4nHR4m7S3s2oeX5ipNnFLkh3,Female Female,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Good luck catching up with this duo. With great intelligence and conviction, this octa-baby team is always focused on what’s to come, while keeping strong ties to the present.",CDCO,7,,COMI x Ova,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmSiwWd1Brvw3cxxmqpHatwRttdGTZg9hP6QWcDZBgQTLa,Female Female,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Good luck catching up with this duo. With great intelligence and conviction, this octa-baby team is always focused on what’s to come, while keeping strong ties to the present.",CDCO,8,,COMI x Ova,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmZxyURev2LjjsoCipva5VEscyeV5oQcMzBA4AovsxRCpc,Female Female,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Good luck catching up with this duo. With great intelligence and conviction, this octa-baby team is always focused on what’s to come, while keeping strong ties to the present.",CDCO,9,,COMI x Ova,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmUtQtVQ8qiUzCp6Ck2g5kDyb6RcaBXvgFGmJ8bYD98pnR,Female Female,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Good luck catching up with this duo. With great intelligence and conviction, this octa-baby team is always focused on what’s to come, while keeping strong ties to the present.",CDCO,10,,COMI x Ova,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmbkfgUSXdKXHqc9LMrYCCZkPV31GDS2CXLkX4tkFxF6ZH,Female Female,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"This team comes with a knack for giving the most sincere, admiration-filled compliments. Always making connections, spreading kindness and taking advantage of every golden opportunity, FOMO and Jupiter are ready to forge down the unknown path",CDFJ,1,,FOMO x Jupiter,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmNvenjq9vRq9XYQVQ9zUPBHfV2zPcUvxh9KhixJcw16xY,Male Female,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"This team comes with a knack for giving the most sincere, admiration-filled compliments. Always making connections, spreading kindness and taking advantage of every golden opportunity, FOMO and Jupiter are ready to forge down the unknown path",CDFJ,2,,FOMO x Jupiter,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmdTTMwmL71WWUNo3ryrHeNytoFS6YBwLHZo2dUduhW3QH,Male Female,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"This team comes with a knack for giving the most sincere, admiration-filled compliments. Always making connections, spreading kindness and taking advantage of every golden opportunity, FOMO and Jupiter are ready to forge down the unknown path",CDFJ,3,,FOMO x Jupiter,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmWsgxQBLPmJPzWXCQ4wuq32dWrNxs6uXtaMzAV4zVXgyu,Male Female,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"This team comes with a knack for giving the most sincere, admiration-filled compliments. Always making connections, spreading kindness and taking advantage of every golden opportunity, FOMO and Jupiter are ready to forge down the unknown path",CDFJ,4,,FOMO x Jupiter,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmWECzu7KKHiyfHqmtrDUWrgsqnq9XFYdB8ZtsCcsc1YPd,Male Female,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"This team comes with a knack for giving the most sincere, admiration-filled compliments. Always making connections, spreading kindness and taking advantage of every golden opportunity, FOMO and Jupiter are ready to forge down the unknown path",CDFJ,5,,FOMO x Jupiter,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmPWaEVsuY3Fre6BRJrpcfcTt3HGobi7rueR99Mb6MctuC,Male Female,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"This team comes with a knack for giving the most sincere, admiration-filled compliments. Always making connections, spreading kindness and taking advantage of every golden opportunity, FOMO and Jupiter are ready to forge down the unknown path",CDFJ,6,,FOMO x Jupiter,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmXv4fzVz7VSYquvTg53KUNbdQvHHpQFWzte3iAHjdNMip,Male Female,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"This team comes with a knack for giving the most sincere, admiration-filled compliments. Always making connections, spreading kindness and taking advantage of every golden opportunity, FOMO and Jupiter are ready to forge down the unknown path",CDFJ,7,,FOMO x Jupiter,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmUeW7LzEJdCkA9gT74jY6sazsAsSWPk6RyCnWvUiumk8C,Male Female,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"This team comes with a knack for giving the most sincere, admiration-filled compliments. Always making connections, spreading kindness and taking advantage of every golden opportunity, FOMO and Jupiter are ready to forge down the unknown path",CDFJ,8,,FOMO x Jupiter,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/Qmf5TYs3nSRJfhdKKvmd6gKHzEoCtg2zq7XMcBvHeNZoNc,Male Female,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"This team comes with a knack for giving the most sincere, admiration-filled compliments. Always making connections, spreading kindness and taking advantage of every golden opportunity, FOMO and Jupiter are ready to forge down the unknown path",CDFJ,9,,FOMO x Jupiter,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmTmZxxegkpLDCZZRT4WXhMM8uUu7P53QkYNnzdXhXRWqB,Male Female,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"This team comes with a knack for giving the most sincere, admiration-filled compliments. Always making connections, spreading kindness and taking advantage of every golden opportunity, FOMO and Jupiter are ready to forge down the unknown path",CDFJ,10,,FOMO x Jupiter,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmXkgJmAJ16Ls8JpWtYv3PYL5aHR3hEQQkG1C1pYJpQiDQ,Male Female,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Sometimes, patience is the only way through, and other times its determination and agility needed to break beyond. These flying friends know when to use what in order to achieve the greatest outcome possible.",CDHE,1,,HOLD x Everett,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmecUhWg6xgb8QETLfFKBGH8NCA1qf7LKZ6En6NmYNgYGz,Male Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Sometimes, patience is the only way through, and other times its determination and agility needed to break beyond. These flying friends know when to use what in order to achieve the greatest outcome possible.",CDHE,2,,HOLD x Everett,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmNk3afbP8DWYFvXH2YCPdyTAus6EwaW7NBBDiqXt53ZEo,Male Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Sometimes, patience is the only way through, and other times its determination and agility needed to break beyond. These flying friends know when to use what in order to achieve the greatest outcome possible.",CDHE,3,,HOLD x Everett,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmWMVz5sBHxgYxGZ2TRPiayNWaPsSKfK7NfcLwLhXvUmFe,Male Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Sometimes, patience is the only way through, and other times its determination and agility needed to break beyond. These flying friends know when to use what in order to achieve the greatest outcome possible.",CDHE,4,,HOLD x Everett,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmV34EE9CWoS7iFBfT3HiNbt9oEyH1KceVPFM8THXxPkrf,Male Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Sometimes, patience is the only way through, and other times its determination and agility needed to break beyond. These flying friends know when to use what in order to achieve the greatest outcome possible.",CDHE,5,,HOLD x Everett,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmdiZknkaA36GvCU9WRuSCqPQjorkoDd4o4a8HzfYr9nFr,Male Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Sometimes, patience is the only way through, and other times its determination and agility needed to break beyond. These flying friends know when to use what in order to achieve the greatest outcome possible.",CDHE,6,,HOLD x Everett,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmP4r1dyEYazcgBHKviv5XFNLCYQ6syg6MdXdLTYkJgEk1,Male Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Sometimes, patience is the only way through, and other times its determination and agility needed to break beyond. These flying friends know when to use what in order to achieve the greatest outcome possible.",CDHE,7,,HOLD x Everett,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmbqP3xuL2HN3G83qxpuBtoAiD5954LtNTvt3hd5aKMmFH,Male Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Sometimes, patience is the only way through, and other times its determination and agility needed to break beyond. These flying friends know when to use what in order to achieve the greatest outcome possible.",CDHE,8,,HOLD x Everett,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmciDEjttkUutsPKeV3ToM7Qby8h45EcjcJcpKfZVwtnVM,Male Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Sometimes, patience is the only way through, and other times its determination and agility needed to break beyond. These flying friends know when to use what in order to achieve the greatest outcome possible.",CDHE,9,,HOLD x Everett,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmW79SixSDBi4zacwFnFwz5h5ooBPpJrr35mqqPc3LvCD2,Male Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Sometimes, patience is the only way through, and other times its determination and agility needed to break beyond. These flying friends know when to use what in order to achieve the greatest outcome possible.",CDHE,10,,HOLD x Everett,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmaB9dDo1tU5M2Ywfbd6bn4914iVwZoLNAmWLNkL8Q7cFu,Male Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Everyone needs a bit of chaos and humor every now and then, especially when the jokes are humbling and keep the gang grounded. This bear-baby team is just as pragmatic as they are outlandish.",CDNB,1,,NEOM x Bromley,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmaTUTsChhQK72XjPpkMvak9aCqE2iXPKdBf1H1t71mHzi,Female Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Everyone needs a bit of chaos and humor every now and then, especially when the jokes are humbling and keep the gang grounded. This bear-baby team is just as pragmatic as they are outlandish.",CDNB,2,,NEOM x Bromley,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmeZMAyRCi4Ra2vx8vb3sPpuEumLiXpT1VVRUuFF7JyMNZ,Female Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Everyone needs a bit of chaos and humor every now and then, especially when the jokes are humbling and keep the gang grounded. This bear-baby team is just as pragmatic as they are outlandish.",CDNB,3,,NEOM x Bromley,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmcjAN9ETYJzoBQ9gQ3mbFbhnhTGKmNyD83ATZM86dGB3X,Female Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Everyone needs a bit of chaos and humor every now and then, especially when the jokes are humbling and keep the gang grounded. This bear-baby team is just as pragmatic as they are outlandish.",CDNB,4,,NEOM x Bromley,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmTJJdXCpKfxkcipG4nnAdj6FcUEUmci8P4A9rYPQ1xXp3,Female Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Everyone needs a bit of chaos and humor every now and then, especially when the jokes are humbling and keep the gang grounded. This bear-baby team is just as pragmatic as they are outlandish.",CDNB,5,,NEOM x Bromley,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmYvAHpBtquqLW4gkXkaMER6ev8BQ8wM7VqyLRj1gGe18q,Female Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Everyone needs a bit of chaos and humor every now and then, especially when the jokes are humbling and keep the gang grounded. This bear-baby team is just as pragmatic as they are outlandish.",CDNB,6,,NEOM x Bromley,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmPVuGk2G8oe7h8Q4hkbU5BBWW5xXkbxYb9KWGnPuyvHDh,Female Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Everyone needs a bit of chaos and humor every now and then, especially when the jokes are humbling and keep the gang grounded. This bear-baby team is just as pragmatic as they are outlandish.",CDNB,7,,NEOM x Bromley,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmY1Lv2rm1onia4WgddYQtS7vAV2B5HTP4Yoa8UihsVhbs,Female Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Everyone needs a bit of chaos and humor every now and then, especially when the jokes are humbling and keep the gang grounded. This bear-baby team is just as pragmatic as they are outlandish.",CDNB,8,,NEOM x Bromley,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmfGUXGf4r4ve9e9geKEjWCnyE8hPLyvxw2VY7iTJVPmzS,Female Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Everyone needs a bit of chaos and humor every now and then, especially when the jokes are humbling and keep the gang grounded. This bear-baby team is just as pragmatic as they are outlandish.",CDNB,9,,NEOM x Bromley,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/Qmf7XLuoPimRfuRDXEnccGkbpgarNipgHYBTQgx3TGHWL7,Female Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Everyone needs a bit of chaos and humor every now and then, especially when the jokes are humbling and keep the gang grounded. This bear-baby team is just as pragmatic as they are outlandish.",CDNB,10,,NEOM x Bromley,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmVGyTwiUX92RTdCeTeT27UND5pMzhdVFQPwrkZwrMyUAG,Female Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"This team is sure about their powers and does not give a quack about those that doubt them. Able to see the future and all that leads up to it, this duo is always happy to help a friend in need.",CDOD,1,,OPLA x Dalton,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmakqWYhcFAKwprYyTz4c8DRqgZpLYikQYXA8U6v3EpLLq,Female Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"This team is sure about their powers and does not give a quack about those that doubt them. Able to see the future and all that leads up to it, this duo is always happy to help a friend in need.",CDOD,2,,OPLA x Dalton,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmNsMCQJ6z98NzoNres2AdHjTktuuSZRYLRcT3SCJWiQ2e,Female Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"This team is sure about their powers and does not give a quack about those that doubt them. Able to see the future and all that leads up to it, this duo is always happy to help a friend in need.",CDOD,3,,OPLA x Dalton,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmVDUtcooHh4jp8DsmhFdVtoDa6owjcoPvLQHiVzUVNnhk,Female Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"This team is sure about their powers and does not give a quack about those that doubt them. Able to see the future and all that leads up to it, this duo is always happy to help a friend in need.",CDOD,4,,OPLA x Dalton,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmR8H3orMZkk8y3GTNg8y61FcuYcgdbTzSyB2AKBkVgnZr,Female Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"This team is sure about their powers and does not give a quack about those that doubt them. Able to see the future and all that leads up to it, this duo is always happy to help a friend in need.",CDOD,5,,OPLA x Dalton,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmT4ZcEEQchZBBtj144dKszPYokp5fSN7kmdVtfhUhL21E,Female Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"This team is sure about their powers and does not give a quack about those that doubt them. Able to see the future and all that leads up to it, this duo is always happy to help a friend in need.",CDOD,6,,OPLA x Dalton,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmSCaugdTcEoup4WDW7sgs2h3iXK2ehXmB9jK1WwtN6sMp,Female Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"This team is sure about their powers and does not give a quack about those that doubt them. Able to see the future and all that leads up to it, this duo is always happy to help a friend in need.",CDOD,7,,OPLA x Dalton,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmNQ25GRmUJVUWQ8VUJaPbnbmCJniPhvVQVsxn6Nn4nVyn,Female Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"This team is sure about their powers and does not give a quack about those that doubt them. Able to see the future and all that leads up to it, this duo is always happy to help a friend in need.",CDOD,8,,OPLA x Dalton,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmUMr7Ubh1g353spmcLcnhvcwCQMLTR3QGKGW4teK4H2ps,Female Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"This team is sure about their powers and does not give a quack about those that doubt them. Able to see the future and all that leads up to it, this duo is always happy to help a friend in need.",CDOD,9,,OPLA x Dalton,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmebyVkCmVbN7VguQnK2uwDr65Lpr5852wHDwKMgtdbgmt,Female Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"This team is sure about their powers and does not give a quack about those that doubt them. Able to see the future and all that leads up to it, this duo is always happy to help a friend in need.",CDOD,10,,OPLA x Dalton,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmaPVgTfZTcKzgBHSL8jaNvghaYJ7w8233zw66qS5dFYgj,Female Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Always looking for the fastest and most effective way to get the job done, this team can accomplish anything with the help of a little magic. This unlikely pair can perform some serious miracles at super sonic sloth speed.",CDOS,1,,ORBT x Speed,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmNxPRuhMsr1GK7LN16KhNxrG4JiNVRa4vs2YCk5BdCThk,Male Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Always looking for the fastest and most effective way to get the job done, this team can accomplish anything with the help of a little magic. This unlikely pair can perform some serious miracles at super sonic sloth speed.",CDOS,2,,ORBT x Speed,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmUtVBV5vzkX8Tct6P8aK8bq4Nh9DoQRDhEtBh2dj1PWX9,Male Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Always looking for the fastest and most effective way to get the job done, this team can accomplish anything with the help of a little magic. This unlikely pair can perform some serious miracles at super sonic sloth speed.",CDOS,3,,ORBT x Speed,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmeZDNQCFdzhc12FnngYvkkasHXUGVXPsybh6gYweaBJyx,Male Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Always looking for the fastest and most effective way to get the job done, this team can accomplish anything with the help of a little magic. This unlikely pair can perform some serious miracles at super sonic sloth speed.",CDOS,4,,ORBT x Speed,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmVkrW2Vj76uufx1vQkWXfDyNRg4nDto1J9P6PaMwGAydj,Male Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Always looking for the fastest and most effective way to get the job done, this team can accomplish anything with the help of a little magic. This unlikely pair can perform some serious miracles at super sonic sloth speed.",CDOS,5,,ORBT x Speed,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmfMMGFHXeiYnLQGswA25x9L6bVjGZBAvTuFdbsCeYaViD,Male Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Always looking for the fastest and most effective way to get the job done, this team can accomplish anything with the help of a little magic. This unlikely pair can perform some serious miracles at super sonic sloth speed.",CDOS,6,,ORBT x Speed,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmRvPmmVr3N1bDSMmPhi7CKs77QBocPNbkHAmNnEwJUyr9,Male Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Always looking for the fastest and most effective way to get the job done, this team can accomplish anything with the help of a little magic. This unlikely pair can perform some serious miracles at super sonic sloth speed.",CDOS,7,,ORBT x Speed,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmThGVzWd6BjaVqAVJopKB21R8HReF1sTaojbLPKweyHrW,Male Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Always looking for the fastest and most effective way to get the job done, this team can accomplish anything with the help of a little magic. This unlikely pair can perform some serious miracles at super sonic sloth speed.",CDOS,8,,ORBT x Speed,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmTHaS1eCcaB8ijLjmeh1gtfZ46n7UkbR2tcebHsYiv7rV,Male Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Always looking for the fastest and most effective way to get the job done, this team can accomplish anything with the help of a little magic. This unlikely pair can perform some serious miracles at super sonic sloth speed.",CDOS,9,,ORBT x Speed,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmSYMkqKBE7XVUKGCQU7oDdP27n17fEMxeSdfVP6kxS83B,Male Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"Always looking for the fastest and most effective way to get the job done, this team can accomplish anything with the help of a little magic. This unlikely pair can perform some serious miracles at super sonic sloth speed.",CDOS,10,,ORBT x Speed,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmRuA5wEwywirSMija6Ap2gk7n798vq1524jQqtLmGTKuf,Male Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"With a refusal to quit or take life at face value, this badger-baby duo lets the going get tough so that they can get going. This pair can dig themselves out of any tricky situation!",CDZB,1,,ZENA x Brynly,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmToCv79KJjUMns1Y556NjneGDcMhhNx4Y33bd7JZ61xP7,Female Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"With a refusal to quit or take life at face value, this badger-baby duo lets the going get tough so that they can get going. This pair can dig themselves out of any tricky situation!",CDZB,2,,ZENA x Brynly,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmZhrsKherCvDyucvbcHQBzVaLDcH3TobZHP7HL2zQWk6y,Female Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"With a refusal to quit or take life at face value, this badger-baby duo lets the going get tough so that they can get going. This pair can dig themselves out of any tricky situation!",CDZB,3,,ZENA x Brynly,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/Qmbip7R3r8P1BByvVqftwi9m3vr39RQH6rdVWSbszgtSwB,Female Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"With a refusal to quit or take life at face value, this badger-baby duo lets the going get tough so that they can get going. This pair can dig themselves out of any tricky situation!",CDZB,4,,ZENA x Brynly,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmSz4w3p2Aoq6HrRcCpCSQcUFzxxJStCsz8YEXmTuaa6ei,Female Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"With a refusal to quit or take life at face value, this badger-baby duo lets the going get tough so that they can get going. This pair can dig themselves out of any tricky situation!",CDZB,5,,ZENA x Brynly,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmdWxAyhxFHSP7DrqFMssoqFjhZEAGtSVALTrJmXhwFKj2,Female Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"With a refusal to quit or take life at face value, this badger-baby duo lets the going get tough so that they can get going. This pair can dig themselves out of any tricky situation!",CDZB,6,,ZENA x Brynly,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmPeSXErdXi6fBYjPQzFvbc4AHg247u3AXqSnuvXaYsFqa,Female Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"With a refusal to quit or take life at face value, this badger-baby duo lets the going get tough so that they can get going. This pair can dig themselves out of any tricky situation!",CDZB,7,,ZENA x Brynly,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmYGLUwcrRjWVXLxgaZ4vQtEUMaPaP1eYnexEQHrCQakXv,Female Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"With a refusal to quit or take life at face value, this badger-baby duo lets the going get tough so that they can get going. This pair can dig themselves out of any tricky situation!",CDZB,8,,ZENA x Brynly,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmW1d9P3MwsFX8bynUQYL6wieTyHhAqBFVe5JuMH3J8MGA,Female Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"With a refusal to quit or take life at face value, this badger-baby duo lets the going get tough so that they can get going. This pair can dig themselves out of any tricky situation!",CDZB,9,,ZENA x Brynly,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmY458LY3GHt4yffMgGufirm7Wf4qMRTbb159JLvbQ3ioL,Female Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,"With a refusal to quit or take life at face value, this badger-baby duo lets the going get tough so that they can get going. This pair can dig themselves out of any tricky situation!",CDZB,10,,ZENA x Brynly,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/QmUdoXhuCsAdCjJEeDFzXU6n35QhZ2C9oQpEWJanrNmvnj,Female Male,22,22,22,Extraterrestrial,,,,,
Character,Moon,1,Comet,GIN,Moon Duo,This conscientious pair have the gift of creativity. They are intelligent enough to know and composed enough to wait for the right time to share their bright ideas with the rest of the group.,CDAL,1,,AXL x Ludvik,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/Qma7qcn6Qc3z4xGWDehjYjq8keLWVZwRafmrTGDKH87qDP,Male Male,16,16,16,Patience,Wisdom,Imagination,Wit,Humility,Generosity
Character,Moon,1,Comet,GIN,Moon Duo,This conscientious pair have the gift of creativity. They are intelligent enough to know and composed enough to wait for the right time to share their bright ideas with the rest of the group.,CDAL,2,,AXL x Ludvik,Comet Drop 2,https://ipfs.tothemoon.net/ipfs/Qme6PrkBsTSky7oNnsnVUsCgcFkuPBXaKxzqSeMddTZbk3,Male Male,16,16,16,Patience,Wisdom,Imagination,Wit,Humility,Generosity
